customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1212-GLHMD,Male,0,0,0,3,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Mailed check,86.0500030517578,244.850006103516,0
7878-JGDKK,Male,0,0,0,4,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,44.5499992370605,220.75,0
1088-AUUZZ,Male,0,1,1,56,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,1.0,Two year,1,Credit card (automatic),75.8499984741211,4261.2001953125,0
0397-GZBBC,Male,1,1,0,59,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),93.8499984741211,5574.75,1
6614-YWYSC,Male,1,1,0,61,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),25.0,1501.75,0
9588-OZDMQ,Female,0,1,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,45.0,89.75,0
7641-EUYET,Male,1,1,1,46,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,100.699996948242,4541.2001953125,1
6476-EPYZR,Male,0,1,1,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.5,255.5,0
9921-ZVRHG,Female,0,0,0,14,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,80.4499969482422,1072.0,1
1174-FGIFN,Female,0,1,1,28,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,One year,1,Electronic check,90.4499969482422,2509.25,0
6620-HVDUJ,Male,0,0,0,24,1,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),60.4500007629395,1440.75,0
4701-MLJPN,Male,0,0,0,31,1,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,55.25,1715.65002441406,1
1032-MAELW,Female,0,1,1,68,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,One year,1,Electronic check,78.4499969482422,5333.35009765625,0
7641-TQFHN,Male,0,0,1,39,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Two year,0,Mailed check,100.550003051758,3895.35009765625,0
1552-TKMXS,Female,0,1,0,42,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),20.3500003814697,869.900024414063,0
9206-GVPEQ,Male,0,1,0,13,0,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,54.4500007629395,706.849975585938,1
8622-ZLFKO,Female,0,1,0,6,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,90.75,512.25,0
1596-BBVTG,Male,0,0,0,35,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),75.3499984741211,2636.05004882813,1
6188-UXBBR,Female,0,1,0,38,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Credit card (automatic),20.25,814.75,0
2333-KWEWW,Male,0,0,0,18,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),20.0499992370605,388.600006103516,0
5702-SKUOB,Female,0,1,0,4,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.6000003814697,93.4499969482422,0
1134-YWTYF,Male,0,1,0,27,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,53.7999992370605,1389.84997558594,0
6061-GWWAV,Male,0,0,1,41,1,0.0,DSL,1.0,1.0,1.0,0.0,1.0,0.0,One year,0,Mailed check,70.1999969482422,2894.55004882813,0
0679-TDGAK,Male,0,1,1,50,1,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,One year,0,Electronic check,75.5,4025.60009765625,0
6585-WCEWR,Male,0,1,1,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Electronic check,20.3500003814697,1354.40002441406,0
9067-YGSCA,Female,0,0,0,70,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Credit card (automatic),26.0499992370605,1856.40002441406,0
9067-SQTNS,Male,0,1,1,44,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),20.6000003814697,926.0,0
8433-WXGNA,Male,0,0,0,2,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,75.6999969482422,189.199996948242,1
1776-SPBWV,Female,0,1,1,34,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Bank transfer (automatic),20.1000003814697,682.099975585938,0
8735-SDUFN,Female,1,1,0,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),24.2999992370605,1778.69995117188,0
9668-PUGNU,Male,0,1,0,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Electronic check,24.5,1816.19995117188,0
9405-GPBBG,Female,0,0,0,64,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),110.5,7069.25,0
1926-QUZNN,Female,0,1,0,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),25.25,1841.19995117188,0
3707-GNWHM,Male,0,0,0,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,74.25,74.25,1
7016-NVRIC,Male,1,1,0,29,1,0.0,Fiber optic,1.0,0.0,1.0,0.0,0.0,1.0,One year,0,Bank transfer (automatic),90.0999984741211,2656.69995117188,0
5829-NVSQN,Female,0,1,0,23,1,0.0,DSL,1.0,0.0,1.0,1.0,0.0,1.0,One year,1,Bank transfer (automatic),68.75,1689.44995117188,0
9565-AXSMR,Male,0,1,1,52,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.2000007629395,1054.75,0
8922-LIEGH,Female,1,0,0,25,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,89.6999969482422,2187.55004882813,1
8869-LIHMK,Female,0,0,0,64,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),115.099998474121,7334.0498046875,0
8245-UMPYT,Female,1,0,0,16,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,96.4000015258789,1581.19995117188,1
5186-SAMNZ,Male,1,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),69.5,69.5,1
0447-RXSGD,Male,0,0,0,24,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),99.6500015258789,2404.85009765625,0
4927-WWOOZ,Male,0,1,0,2,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,91.4499969482422,171.449996948242,0
5788-YPOEG,Female,0,1,1,34,1,0.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Mailed check,84.75,2839.44995117188,0
5373-SFODM,Male,1,1,0,36,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),85.25,3132.75,1
0661-KBKPA,Male,0,1,1,53,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Mailed check,78.75,3942.44995117188,0
9081-WWXKP,Female,0,1,1,47,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),20.25,873.400024414063,0
0784-ZQJZX,Male,0,0,1,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),19.8999996185303,1529.65002441406,0
3133-PZNSR,Male,0,1,1,72,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,0.0,1.0,Two year,1,Credit card (automatic),97.75,6991.60009765625,0
5766-ZJYBB,Male,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.3999996185303,19.3999996185303,1
8931-GJJIQ,Female,0,0,0,9,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,83.3000030517578,803.299987792969,1
4277-PVRAN,Female,0,0,0,8,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),80.0999984741211,679.299987792969,1
0022-TCJCI,Male,1,0,0,45,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,1.0,One year,0,Credit card (automatic),62.7000007629395,2791.5,1
0722-SVSFK,Female,0,0,0,7,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,100.400001525879,715.0,0
3612-YVGSJ,Female,0,1,0,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),24.4500007629395,1681.59997558594,0
9825-YCXWZ,Female,1,0,0,41,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Bank transfer (automatic),101.099998474121,4016.19995117188,0
5397-NSKQG,Male,0,1,1,67,0,0.0,DSL,1.0,0.0,0.0,0.0,1.0,1.0,Two year,0,Credit card (automatic),50.9000015258789,3281.64990234375,0
8565-HBFNN,Male,0,1,0,69,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,0.0,1.0,One year,1,Credit card (automatic),107.199996948242,7317.10009765625,0
2000-DHJUY,Female,1,1,0,70,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),92.1999969482422,6474.4501953125,0
0203-HHYIJ,Male,0,0,0,25,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),25.2999992370605,676.349975585938,1
8670-ERCJH,Male,0,0,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),113.400001525879,8164.10009765625,0
7758-UJWYS,Male,0,1,1,34,0,0.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,Two year,1,Electronic check,40.5499992370605,1325.84997558594,0
2050-ONYDQ,Female,0,1,1,65,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),26.0,1654.84997558594,0
7055-JCGNI,Female,0,0,0,70,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),111.949996948242,7795.9501953125,0
0739-UUAJR,Female,0,1,1,72,0,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,Two year,1,Credit card (automatic),53.7999992370605,3952.44995117188,0
4826-DXMUP,Male,0,0,1,35,1,0.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,One year,1,Mailed check,72.0999984741211,2495.14990234375,0
0952-KMEEH,Male,0,0,0,13,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Mailed check,98.1500015258789,1230.25,1
7285-KLOTR,Female,0,1,0,12,1,1.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,One year,0,Electronic check,78.8499984741211,876.75,0
0654-PQKDW,Female,0,1,1,62,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,One year,1,Bank transfer (automatic),70.75,4263.4501953125,0
7175-NTIXE,Female,0,0,0,25,1,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1,Credit card (automatic),76.1500015258789,1992.94995117188,0
7963-SHNDT,Female,0,0,0,52,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Two year,0,Mailed check,39.0999984741211,1982.09997558594,0
9796-BPKIW,Male,1,0,0,8,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),69.9499969482422,562.700012207031,0
0188-GWFLE,Male,0,0,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.0499992370605,33.7000007629395,0
8129-GMVGI,Female,0,1,1,56,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.0499992370605,1090.09997558594,0
2882-DDZPG,Female,0,0,0,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),19.4500007629395,227.449996948242,0
3547-LQRIK,Female,0,1,0,47,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Electronic check,26.8999996185303,1250.84997558594,0
9137-NOQKA,Male,1,0,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,19.2000007629395,37.2000007629395,0
5843-TTHGI,Female,0,0,0,18,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,50.0,892.700012207031,0
1849-RJYIG,Female,0,0,0,8,1,0.0,DSL,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,60.0,487.75,0
8868-GAGIO,Male,0,1,0,45,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,84.5500030517578,3713.94995117188,0
4061-UKJWL,Male,0,0,0,3,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,45.4500007629395,141.699996948242,0
5380-XPJNZ,Female,0,0,0,38,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,20.0499992370605,678.200012207031,0
8263-QMNTJ,Male,0,1,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,115.550003051758,8425.2998046875,0
8178-EYZUO,Male,0,0,0,46,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,93.6999969482422,4154.7998046875,1
3230-JCNZS,Female,0,1,1,71,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,0.0,Two year,1,Credit card (automatic),99.0,7061.64990234375,0
0277-ORXQS,Male,0,1,1,66,0,0.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),50.5499992370605,3364.55004882813,0
5130-IEKQT,Male,1,0,0,25,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,0,Mailed check,105.949996948242,2655.25,1
3230-WYKIR,Male,0,0,0,18,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Credit card (automatic),82.0,1425.44995117188,1
7996-BPXHY,Female,0,1,1,13,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),25.0,332.5,0
3227-WLKLI,Female,0,1,1,65,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),91.5500030517578,5963.9501953125,0
0407-BDJKB,Male,0,1,0,60,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Electronic check,95.75,5742.89990234375,1
2266-FUBDZ,Male,0,1,1,15,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.3500003814697,278.850006103516,0
8237-ULIXL,Female,0,1,0,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),24.8500003814697,1871.84997558594,0
9600-UDOPK,Male,0,1,0,30,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),94.0500030517578,2866.44995117188,1
8216-AZUUZ,Female,0,1,1,42,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,100.400001525879,4303.64990234375,0
9153-BTBVV,Female,0,1,0,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),25.0,1753.0,0
4074-SJFFA,Female,0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Mailed check,54.75,54.75,1
3269-ATYWD,Male,1,0,0,39,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),95.6500015258789,3759.05004882813,1
5186-PEIZU,Female,0,0,0,35,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),19.25,617.650024414063,0
1074-AMIOH,Female,0,1,1,53,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),108.25,5935.10009765625,0
4910-GMJOT,Female,0,0,0,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,94.5999984741211,94.5999984741211,1
0354-WYROK,Female,1,1,1,31,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,98.9000015258789,2911.30004882813,1
4361-FEBGN,Male,0,0,0,48,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),20.1499996185303,982.950012207031,0
7748-UMTRK,Female,1,0,1,30,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,101.300003051758,2974.5,0
0380-ZCSBI,Male,0,0,0,10,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),20.0,198.699996948242,0
7145-FEJWU,Female,0,0,1,12,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,105.300003051758,1275.65002441406,0
6463-MVYRY,Female,1,0,0,57,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,Two year,0,Bank transfer (automatic),69.8499984741211,4003.0,0
3969-JQABI,Female,0,1,0,58,1,0.0,DSL,1.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),65.25,3791.60009765625,0
9624-EGDEQ,Female,0,0,0,37,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,19.7999992370605,813.299987792969,0
1051-EQPZR,Female,0,1,1,44,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.6000003814697,780.25,0
5849-ASHZJ,Male,0,0,1,27,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Credit card (automatic),20.0499992370605,552.900024414063,0
5780-INQIK,Female,0,0,0,8,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Electronic check,49.4000015258789,408.25,0
7576-OYWBN,Male,1,0,0,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,76.0500030517578,231.800003051758,1
4526-ZJJTM,Female,1,1,0,25,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,0,Bank transfer (automatic),88.4000015258789,2191.14990234375,0
8384-FZBJK,Female,0,1,1,57,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,100.599998474121,5611.7001953125,0
3750-RNQKR,Female,0,0,0,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.4500007629395,246.25,0
0962-CQPWQ,Female,0,1,1,62,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),20.2999992370605,1296.15002441406,0
3096-YXENJ,Female,0,1,0,65,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),107.650001525879,7082.85009765625,0
1265-BCFEO,Female,0,1,0,71,1,1.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),80.4499969482422,5662.25,0
5837-LXSDN,Female,0,1,1,21,1,0.0,DSL,0.0,1.0,0.0,0.0,1.0,0.0,One year,1,Credit card (automatic),58.8499984741211,1215.44995117188,0
5945-AZYHT,Male,0,1,0,71,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,One year,1,Electronic check,109.599998474121,7854.14990234375,0
8325-QRPZR,Female,0,0,0,7,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,75.1500015258789,525.0,0
6384-VMJHP,Female,0,0,0,72,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Credit card (automatic),73.0,5265.2001953125,0
2262-SLNVK,Female,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,70.0999984741211,70.0999984741211,0
7730-CLDSV,Female,0,1,1,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Bank transfer (automatic),98.6500015258789,7129.4501953125,0
1135-HIORI,Female,0,1,1,64,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,111.449996948242,7266.9501953125,0
0164-APGRB,Female,0,0,0,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Electronic check,114.900001525879,8496.7001953125,0
6481-ESCNL,Female,0,0,0,29,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,0,Bank transfer (automatic),100.550003051758,2878.75,0
1790-NESIO,Female,0,0,0,13,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Mailed check,20.3999996185303,261.299987792969,0
1550-EENBN,Female,0,0,0,31,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,104.349998474121,3205.60009765625,0
5539-TMZLF,Male,1,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,69.75,69.75,1
4323-SADQS,Male,0,1,1,7,0,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,1,Electronic check,34.5,279.25,1
4446-BZKHU,Male,0,1,0,61,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,105.550003051758,6281.4501953125,1
5202-IVJNU,Female,0,0,1,39,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),30.1000003814697,1131.30004882813,1
5976-JCJRH,Male,0,1,0,10,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.3000030517578,738.200012207031,1
8198-RKSZG,Female,0,1,1,14,1,1.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,0,Credit card (automatic),80.4499969482422,1137.05004882813,0
0137-OCGAB,Female,0,0,0,1,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,80.1999969482422,80.1999969482422,1
3351-NQLDI,Female,0,1,1,67,1,1.0,Fiber optic,1.0,0.0,0.0,1.0,0.0,1.0,One year,1,Credit card (automatic),94.3499984741211,6341.4501953125,1
9297-EONCV,Female,0,0,0,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),91.3499984741211,6697.2001953125,0
7593-JNWRU,Male,0,1,1,6,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),44.5999984741211,260.799987792969,1
4588-YBNIB,Female,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,19.6000003814697,19.6000003814697,1
1069-QJOEE,Male,0,1,1,25,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Electronic check,19.8999996185303,505.450012207031,0
3336-JORSO,Female,1,0,0,33,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,110.449996948242,3655.44995117188,1
7799-DSEWS,Male,0,0,0,18,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,68.3499984741211,1299.80004882813,0
8766-PAFNE,Male,0,1,0,71,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),79.0999984741211,5564.85009765625,0
5315-CKEQK,Male,1,1,1,28,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Electronic check,51.0,1381.80004882813,0
3130-ICDUP,Female,0,0,1,2,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),80.5500030517578,188.100006103516,0
0820-FNRNX,Male,0,1,1,17,1,1.0,DSL,0.0,1.0,1.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,66.6999969482422,1077.05004882813,0
0880-FVFWF,Male,0,0,0,56,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,86.4000015258789,4922.39990234375,0
4611-ANLQC,Female,0,1,0,60,0,0.0,DSL,1.0,1.0,1.0,0.0,0.0,1.0,One year,0,Electronic check,50.0499992370605,2911.5,0
4213-HKBJO,Female,0,0,0,33,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),25.7000007629395,826.099975585938,0
2792-LSHWX,Female,0,0,0,1,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,83.4000015258789,83.4000015258789,0
5028-GZLDO,Male,0,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),70.6999969482422,140.699996948242,1
0014-BMAQU,Male,0,1,0,63,1,1.0,Fiber optic,1.0,0.0,0.0,1.0,0.0,0.0,Two year,1,Credit card (automatic),84.6500015258789,5377.7998046875,0
6861-XWTWQ,Male,1,1,0,7,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,99.25,665.450012207031,1
9018-PCIOK,Female,0,0,0,55,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,1.0,Two year,1,Mailed check,64.75,3617.10009765625,0
4837-QUSFT,Female,0,1,0,65,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,0.0,One year,1,Bank transfer (automatic),100.150001525879,6643.5,0
6877-TJMBR,Male,0,1,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,84.8000030517578,84.8000030517578,1
9953-ZMKSM,Male,0,0,0,63,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,25.25,1559.30004882813,0
0907-HQNTS,Female,1,1,0,70,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),113.0,7987.60009765625,0
7665-NKLAV,Female,0,1,1,36,0,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,Two year,0,Credit card (automatic),40.6500015258789,1547.34997558594,0
